DATAFLOW,LAST UPDATE,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2014-07,1568.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2014-08,1755.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2014-09,1810.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2014-10,1703.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2014-11,1744.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2014-12,2405.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-01,1962.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-02,1828.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-03,1922.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-04,2247.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-05,2474.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-06,2837.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-07,2258.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-08,2458.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-09,2284.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-10,2386.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-11,2423.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-12,2846.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-01,2366.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-02,1985.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-03,2677.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-04,2227.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-05,2575.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-06,2415.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-07,2334.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-08,2640.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-09,2488.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-10,2312.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-11,2572.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-12,2948.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-01,2567.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-02,2647.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-03,2507.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-04,2760.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-05,2543.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-06,2775.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-07,2695.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-08,2663.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-09,2836.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-10,2844.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-11,2637.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-12,2640.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-01,2585.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-02,2482.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-03,2644.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-04,2276.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-05,2586.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-06,2344.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-07,2489.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-08,2671.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-09,2459.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-10,2262.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-11,2491.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-12,2379.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2019-01,2190.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2019-02,1564.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2019-03,2299.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2019-04,2265.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2019-05,2243.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2019-06,2511.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2019-07,2125.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2019-08,2586.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2019-09,2652.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2019-10,2434.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2019-11,2480.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2019-12,2275.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2020-01,2203.033,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2020-02,2031.447,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2020-03,2257.478,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2020-04,2247.739,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2020-05,1997.351,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2020-06,1677.298,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2020-07,1805.090,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2020-08,1733.269,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2020-09,1938.233,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2020-10,1684.136,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2020-11,1710.111,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2020-12,2106.413,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2021-01,1995.600,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2021-02,2001.528,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2021-03,2363.085,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2021-04,2044.898,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2021-05,2218.612,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2021-06,2414.495,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2021-07,2099.776,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2021-08,1957.181,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2021-09,2215.245,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2021-10,2248.347,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2021-11,2671.356,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2021-12,2497.033,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2022-01,1909.645,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2022-02,1902.169,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2022-03,2030.819,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2022-04,2365.899,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2022-05,2684.226,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2022-06,2520.794,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2022-07,2706.971,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2013-01,768.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2013-02,712.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2013-03,766.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2013-04,643.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2013-05,596.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2013-06,663.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2013-07,706.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2013-08,740.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2013-09,757.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2013-10,704.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2013-11,570.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2013-12,651.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2014-01,447.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2014-02,478.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2014-03,376.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2014-04,561.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2014-05,626.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2014-06,513.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2014-07,603.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2014-08,605.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2014-09,661.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2014-10,709.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2014-11,677.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2014-12,675.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2015-01,502.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2015-02,683.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2015-03,492.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2015-04,640.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2015-05,804.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2015-06,742.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2015-07,799.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2015-08,676.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2015-09,639.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2015-10,799.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2015-11,771.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2015-12,771.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2016-01,741.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2016-02,741.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2016-03,708.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2016-04,496.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2016-05,827.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2016-06,811.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2016-07,819.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2016-08,619.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2016-09,693.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2016-10,626.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2016-11,825.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2016-12,766.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2017-01,606.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2017-02,797.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2017-03,522.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2017-04,469.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2017-05,651.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2017-06,758.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2017-07,714.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2017-08,731.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2017-09,731.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2017-10,605.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2017-11,788.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2017-12,842.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2018-01,671.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2018-02,581.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2018-03,564.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2018-04,252.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2018-05,695.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2018-06,679.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2018-07,653.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2018-08,713.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2018-09,579.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2018-10,694.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2018-11,717.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2018-12,756.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2019-01,673.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2019-02,468.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2019-03,626.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2019-04,549.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2019-05,629.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2019-06,766.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2019-07,635.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2019-08,666.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2019-09,614.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2019-10,557.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2019-11,722.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2019-12,596.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2020-01,369.600,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2020-02,516.800,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2020-03,567.800,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2020-04,414.400,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2020-05,569.400,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2020-06,428.500,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2020-07,485.500,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2020-08,507.500,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2020-09,499.200,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2020-10,469.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2020-11,532.900,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2020-12,428.200,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2021-01,321.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2021-02,287.400,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2021-03,484.400,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2021-04,267.600,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2021-05,479.500,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2021-06,557.300,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2021-07,462.300,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2021-08,540.500,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2021-09,665.900,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2021-10,577.300,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2021-11,717.800,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2021-12,713.300,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2022-01,584.100,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2022-02,476.500,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2022-03,616.400,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2022-04,595.400,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2022-05,276.400,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2022-06,153.200,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LT,2022-07,613.300,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LU,2013-01,1.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LU,2013-02,0.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LU,2013-03,0.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LU,2013-04,0.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LU,2013-05,0.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LU,2013-06,1.000,
ESTAT:NRG_TE_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,LU,2013-07,0.000,
