DATAFLOW,LAST UPDATE,freq,siec,partner,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2016-11,826.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2016-12,822.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2017-01,838.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2017-02,733.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2017-03,753.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2017-04,662.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2017-05,733.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2017-06,743.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2017-07,817.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2017-08,686.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2017-09,840.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2017-10,812.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2017-11,790.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2017-12,871.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2018-01,767.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2018-02,683.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2018-03,848.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2018-04,645.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2018-05,793.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2018-06,717.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2018-07,700.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2018-08,714.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2018-09,801.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2018-10,810.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2018-11,658.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2018-12,856.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2019-01,772.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2019-02,861.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2019-03,676.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2019-04,768.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2019-05,675.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2019-06,599.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2019-07,715.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2019-08,827.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2019-09,675.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2019-10,810.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2019-11,887.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2019-12,729.971,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2020-01,772.694,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2020-02,672.586,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2020-03,923.362,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2020-04,734.441,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2020-05,665.227,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2020-06,611.606,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2020-07,595.508,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2020-08,682.617,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2020-09,743.238,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2020-10,661.550,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2020-11,657.981,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2020-12,699.211,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2021-01,782.584,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2021-02,506.668,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2021-03,614.453,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2021-04,677.267,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2021-05,672.293,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2021-06,704.706,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2021-07,670.129,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2021-08,647.380,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2021-09,727.826,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2021-10,781.683,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2021-11,742.558,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2021-12,743.465,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2022-01,703.068,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2022-02,572.457,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2022-03,817.826,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2022-04,785.891,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2022-05,679.593,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2022-06,688.184,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IE,2022-07,664.151,p
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2013-01,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2013-02,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2013-03,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2013-04,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2013-05,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2013-06,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2013-07,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2013-08,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2013-09,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2013-10,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2013-11,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2013-12,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2014-01,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2014-02,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2014-03,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2014-04,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2014-05,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2014-06,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2014-07,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2014-08,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2014-09,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2014-10,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2014-11,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2014-12,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2015-01,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2015-02,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2015-03,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2015-04,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2015-05,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2015-06,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2015-07,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2015-08,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2015-09,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2015-10,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2015-11,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2015-12,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2016-01,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2016-02,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2016-03,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2016-04,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2016-05,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2016-06,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2016-07,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2016-08,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2016-09,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2016-10,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2016-11,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2016-12,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2017-01,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2017-02,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2017-03,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2017-04,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2017-05,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2017-06,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2017-07,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2017-08,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2017-09,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2017-10,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2017-11,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2017-12,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2018-01,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2018-02,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2018-03,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2018-04,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2018-05,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2018-06,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2018-07,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2018-08,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2018-09,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2018-10,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2018-11,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2018-12,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2019-01,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2019-02,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2019-03,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2019-04,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2019-05,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2019-06,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2019-07,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2019-08,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2019-09,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2019-10,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2019-11,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IS,2019-12,0.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2013-01,6792.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2013-02,6228.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2013-03,6048.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2013-04,6107.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2013-05,6515.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2013-06,6895.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2013-07,7499.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2013-08,6508.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2013-09,5970.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2013-10,6932.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2013-11,6176.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2013-12,6449.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2014-01,6252.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2014-02,4989.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2014-03,5573.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2014-04,5663.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2014-05,6821.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2014-06,5403.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2014-07,6254.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2014-08,6471.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2014-09,5582.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2014-10,6418.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2014-11,5927.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2014-12,5852.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-01,6819.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-02,5718.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-03,6954.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-04,6303.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-05,6801.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-06,6258.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-07,6677.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-08,7374.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-09,6544.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-10,6714.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-11,6909.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2015-12,7289.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-01,6698.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-02,6026.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-03,6669.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-04,7155.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-05,6980.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-06,6892.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-07,7579.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-08,7508.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-09,6541.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-10,6517.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-11,6700.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2016-12,6362.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-01,7666.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-02,7017.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-03,6561.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-04,6671.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-05,7182.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-06,7244.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-07,7682.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-08,7376.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-09,6758.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-10,7149.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-11,7502.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2017-12,6910.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-01,7318.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-02,6515.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-03,6729.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-04,6530.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-05,7102.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-06,6343.000,
ESTAT:NRG_TI_OILM(1.0),18/10/22 11:00:00,M,O4000,TOTAL,THS_T,IT,2018-07,7305.000,
